Chip Run Info,F:\Biomark data\Fluidigm Backup\To be deleted 150412\20150409_OX1407_plate2_sort 150115_AG\ChipRun.bml,1362043436,96.96 (136x),GE 96x96 Standard v1,ROX,FAM-MGB,4/9/2015 6:15:16 PM,01:32:15,BIOMARK117
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Heatmap Results : Inlet-based View
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,User Data (Detectors)


FAM-MGB Ct
,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,
,,ADAM10,ADAT1,AHI1,AIFM2,ALOX5,ARF4,ARL11,ASXL2,ATG3,BCL2,BCL6,CCDC152,CD164,CD244,CD33,CD34,CD44,CD47,CD52,CD90,CD99,CDK4,CDK6,CDKN1B,CHEK1,CKLF,CLU,CRKL,CSF3R,CSRP1,CTNNB1,CXCR4,DDX6,DPP4,EMP3,EPT1,ERG,FCER1A,FREM1,GAS2,GAS5,GOLGA8A,H2AFY,HAVCR2,HIF1A,HSP70,HSP90AB1,IFITM1,IFITM2,IFNAR1,IGF1R,IL1RAP,IL2RA,LIMS1,MEF2D,MEIS1,MLLT3,MMRN1,MPL,MYC,MYCT1,MZB1,NUDCD2,PDK3,PFDN1,PIM1,POU2F1,PPP2CA,PRDX1,PREX2,PSMC4,PTPRE,PTRF,RGS2,RXFP1,SAT1,SELL,SELP,SERINC3,SERPINB1,SH2D3C,SIRT1,SLC22A1,SOD2,STK17B,TESPA1,TMEM17,TP53,TRIM22,VWF,BCR-ABL1 fusion,BCR,ABL1,HPRT1,GAPDH,B2M,,
20,20,15.6059715870877,999,999,999,999,18.7314202131131,17.4168442555678,16.6826335574998,16.7541810671205,999,999,999,14.6356809063177,999,999,13.2057017479535,15.3158285152462,999,13.5361392925713,999,14.4327666049366,23.2068647587579,15.3252009853348,13.8602468358006,15.4423893212768,15.3413824053088,15.1927502986285,14.5985175542365,999,17.1087638392009,15.2003491185292,18.2337819939007,13.9385134602058,999,17.9159386778346,999,13.8455947166815,999,999,16.8908470767134,11.3702016213655,27.5355780373047,14.0391471100642,999,15.9932322213909,18.3403942764521,13.107607038566,13.4300917222236,11.2825357861274,17.5004497016163,999,999,999,14.4842462698561,14.1596227962068,999,15.8644512152341,999,999,16.0923550409533,999,999,15.5608209233075,18.4699258721884,15.557214026705,999,999,17.1109968517377,12.0364194796825,999,17.5778369381046,999,14.6324163725368,999,15.5222460471999,17.9697986039066,16.6064606871376,999,14.2058977659292,14.1191359259449,999,999,999,13.8578520199998,15.7934773000265,17.3858612493777,999,14.156258030278,14.4284133731378,999,15.5481212273859,16.2916783087621,999,22.4412796362825,12.9266392030475,10.7588391597912,,
21,21,15.0906643029389,999,999,999,999,16.7756418102257,16.7480051417812,999,17.9435108255944,999,999,999,13.2399644816831,999,999,14.451763893535,15.5761290480371,15.3543507460322,17.1642008233528,999,16.4127283733631,18.1832524217959,15.6216501047077,16.3605131525378,999,16.4208752406905,14.4325582623598,16.73880123388,999,16.2889223000134,15.86947365576,999,13.5538357956318,999,17.5610352566446,999,15.5647649318885,16.2784135057031,14.6811498943873,15.5915891870961,10.6007024261451,17.1690990486841,16.3390642260321,999,999,999,13.6193713504576,15.8602416715694,12.4442892322039,999,16.9845313091254,999,999,16.2217771309528,15.7223425823229,999,14.8126373293597,14.9799265002314,999,18.0486230896776,999,999,999,18.5009067930923,18.4355934700092,999,999,16.8329707753247,14.3317391025818,15.9798565555975,999,17.5201305966877,999,999,16.029558703775,999,999,999,14.1558420035331,13.9958342493283,999,18.1576522270675,999,14.2243006374304,15.8583259165696,17.3013425308846,999,999,13.8138225673431,16.3742465679157,14.3683343490954,15.6632938218645,999,999,14.2326554916098,12.2529019283102,,
22,22,16.1998084063711,999,999,999,999,16.7868213035682,999,16.7021678484049,16.7361486718961,999,999,999,14.1576099315073,17.3749968629276,16.9681125222689,13.9046469529339,16.6874357668059,999,14.4671969656093,999,14.0592185639144,999,14.1878304188757,16.3379810240337,14.3832994988457,14.1707892643229,999,14.3829165030409,999,17.886811811892,15.130858436687,17.093745675084,13.4333824393826,999,16.257722245574,16.513008467453,15.3662033659104,999,999,999,10.6309973730268,17.3440869387271,13.1700388480266,999,16.5946398262026,999,12.6360765709074,14.8007571862012,11.4084837271652,17.543322574993,999,999,17.5419147269918,15.240611799668,15.4146722299436,999,16.2804924973268,16.2540172520742,999,999,999,18.6258433226564,15.8004912810212,999,17.7161883866936,999,999,17.5820207407799,13.1602063803125,999,17.5519301385279,18.1173568187942,14.6735775838226,15.1600250604282,17.7741175486012,18.0335149859113,16.9459156687401,999,14.4161844719555,13.1324033834386,999,19.1627812240545,999,14.9172758124759,16.7692609686277,16.690168566176,26.5570063567423,14.1877032847247,13.9647023059068,999,15.3099028693706,15.2706449057315,17.7464365999814,19.5175705791683,12.6817517719487,10.746746301782,,
23,23,16.8399591387128,999,999,999,999,16.9506998358017,20.9883054430721,999,16.9860412511285,18.4319476319791,999,999,13.6556257353348,17.4200057174249,999,14.3594952458456,15.3003404099123,999,14.2474290501632,22.3144684703721,17.6238370089252,21.8591300733866,14.078354201435,17.4122608533859,16.1780053996396,16.7141537546791,14.0179672747842,15.3609436507963,999,18.0460961823063,17.5813796418542,999,13.8849534134975,999,18.5606689230631,999,15.4301125798001,11.657747331744,14.5210704988291,17.5349199861639,9.95955504070814,15.8764109004356,13.9370850579965,999,15.758218434761,999,13.0863664092857,15.8263417176929,11.0337051038207,999,999,999,999,14.6214793815239,16.116051349564,17.4836543578338,14.8161931875955,15.861871750971,999,17.3674526164925,999,999,16.73394534872,999,19.6053194180093,999,999,16.7261296939896,12.5095841371434,999,999,999,16.029158627538,999,15.8945606157856,24.1862877656788,17.7622319913207,20.6726319548958,14.6684885603582,13.5068410492451,16.2687218799234,18.9349412314067,999,13.5523066522275,18.8198862926254,15.6796718622335,999,14.3275570065719,15.9577660085977,14.7036803743046,16.0375496183813,16.9696262449895,17.7186803771378,17.9800061275039,13.6205323215923,13.2154208082829,,
24,24,16.1149323182126,999,999,999,999,17.4515955576184,16.8869133065061,14.935387023031,17.5732556055017,18.6370442515523,999,999,14.4556773583431,17.3650105308877,16.4564139932067,13.20740887709,14.2312942715141,17.619578693715,14.7061745530527,999,14.2883228035632,17.8693355732854,13.4766675670272,15.5150398842096,14.2214186960322,13.6770315977938,999,14.561391182679,14.8498347490726,17.7988907734263,15.344798195089,14.9632675013367,13.5843619723919,999,17.6219688561547,999,14.8706974774533,999,999,16.880377672702,10.3204830439733,17.005326023404,14.7823413862522,999,15.8899102907015,17.6148476733753,12.667415492477,16.5887823487447,11.4810565266559,18.6703297941872,16.7687699494596,17.5085584019038,17.27695734662,16.5882223013786,15.3650829395391,999,16.9771214308789,15.3681338863195,999,12.1797421044585,999,17.4830850940256,15.727965943137,999,21.7485034575723,999,19.1812947501575,15.8854364510328,13.2020300176544,999,999,14.8831176087815,16.9934022675677,14.5441330490567,17.725662613682,999,999,999,13.832589057604,12.3534919232166,999,16.7091846687854,999,15.6109049684455,15.2110071075004,999,18.1698505527834,14.0671442955773,14.186683457393,999,999,17.1790939675326,999,16.9394729563997,11.337218639127,10.2344822767398,,
25,25,15.7354334916269,999,999,999,999,999,26.4196043122383,15.7700361134498,17.8055133956271,999,999,999,13.9143608555555,999,999,15.4521845348629,15.4127040700176,17.5598267441072,13.9756177985067,999,15.0363979869722,999,13.468602168742,16.5038947310513,16.7635600264571,17.2955917286994,14.9913755558568,16.6201968808583,999,999,15.5912529093923,16.8602002164444,13.5489350096221,999,999,999,15.3086851878383,12.8481229839056,15.5794063964443,999,10.1492568244154,18.6393631115522,15.2095429964697,999,17.135341217282,18.9559188059116,13.0590700906886,14.789766032961,11.948651950614,18.0044745771379,17.1328712860506,17.4504097575236,999,16.0062976482153,16.4310569474444,999,14.2634026032336,17.6596565384543,999,17.9838794927327,999,999,999,999,17.3326429204158,18.9018979252684,18.9026436518655,17.170123600659,12.9429879532495,999,999,999,16.6144826250724,999,13.3616754485996,999,17.8685598014023,999,13.6370887083401,14.1994364292202,999,17.8024204368864,999,12.9049373789763,15.6734629443242,16.608930582243,999,15.6377648235014,14.5295796758193,17.5477296523659,999,17.3992510683732,999,18.1361011363413,13.8100606446309,12.1585261956836,,
26,26,21.8478209217357,999,999,999,999,20.5268616019055,22.6413559792053,999,999,999,999,999,21.0698200232897,999,999,18.6648028488306,22.4675888753041,21.5888247674414,18.5752315889998,26.2472510381555,19.1971785487145,20.6317459499103,18.0097515161175,25.1413930105324,999,19.0278889480951,999,18.5258799716156,999,19.2466876515849,20.0061792551602,999,20.3511163724564,999,999,999,18.6940747535597,999,999,999,19.5062850423763,18.9109034865324,999,999,20.1293181100097,999,20.481566769843,999,19.4663400816239,24.3110927074705,19.8245151148074,999,999,20.9553564190922,18.3133297723843,999,20.6613609480418,18.6537035937855,999,24.2081524394199,999,23.8011987978108,21.9192789998178,999,23.3107631476984,999,999,23.4902144969121,17.215936301743,999,19.5782617398505,999,999,21.662273894447,999,999,19.995846169422,999,17.7195442943976,19.2534110344308,999,999,999,19.6392826008595,18.6561722373081,999,999,20.5751217283309,19.576419913572,999,999,23.5055470066441,999,21.9752876561939,22.2601825344526,17.964923421309,,
27,27,15.0764532770783,17.415446276522,999,999,999,16.5379494450061,21.2707708191736,999,15.9149496541072,18.2887559860867,999,999,12.3402297438341,15.7086630763838,999,13.4138060568423,16.6037306167688,16.6464619419069,13.2012338079828,25.7055583202417,14.8000335457334,21.7804822590709,13.8805529819883,15.4522311541048,12.1520334951769,13.6435636002732,999,14.7472724899355,14.7772641315272,16.3504161344679,15.5616839066466,16.9524977398653,12.8893487432016,18.3309458631381,18.5483776805519,15.6840535111592,14.4575432707789,999,999,16.2609500932417,10.7314798363862,15.8859235680729,13.6815095368117,999,15.8186038073382,999,12.480567092888,12.6584874765115,10.7127624577808,17.1899911900034,17.2370644274889,999,999,15.6862531032759,14.8781795625449,999,14.5418631230284,15.6307331845736,17.8755042435549,13.7778915686128,999,16.5639912103648,14.5157945898578,20.2357901476987,17.285294438008,999,999,18.4493936843955,10.6052141079713,999,17.1355348479566,999,16.141199540828,16.7993626728276,16.3134093062647,18.2819561235458,17.7884049338511,999,14.5558888033812,14.4069374610082,15.690844176096,999,999,13.6746113380783,16.0258809994869,999,999,13.9963828467151,14.9500465292544,999,15.5585047204284,15.832120135341,999,16.3514129899963,12.4720415682021,10.6063407309108,,
28,28,16.5862423992703,999,999,999,999,17.8867845154595,999,999,19.2119239746451,999,999,999,15.488495202132,999,999,14.759794906951,16.5023721486796,24.7615688040105,15.7000793712313,25.143954675495,15.8374230371683,18.1611491777202,16.1284467740317,17.3173081889712,999,25.9538500059314,999,16.2910461385931,999,999,16.1449073571045,17.428144036825,15.1801803273268,999,17.1977161103778,999,17.8623013963653,999,999,999,15.220271869036,999,18.3060209398114,999,17.2576731496078,23.4671231760864,15.5887496949275,999,16.1353576643184,999,999,999,999,999,14.373679228562,999,999,999,18.4671650613801,999,999,999,16.9410238968151,18.9377560865829,999,999,19.8457209520723,16.8743083398535,16.3758984710766,999,999,999,16.3841443880764,17.0371128275713,16.4935897635183,16.5073255429727,18.720845835265,999,15.3787632788233,999,999,19.0105138891557,999,18.1293503832196,15.492373923894,999,999,17.2738442484631,15.045990553445,999,999,15.238055090085,999,999,18.1922743893242,13.3473904613665,,
29,29,16.4822360863583,999,999,999,999,18.8481269707343,999,15.9209804113527,15.6235728240979,18.112384169539,999,999,13.7321227427883,17.0118411379103,999,14.4243714096944,15.4911770648787,15.0154947585585,14.9903510432799,23.2910797048846,14.5124223590786,15.9508935402107,12.9850933046886,16.1754230839967,13.6387031552867,13.3941691906602,15.9146121094863,15.7087671664561,13.3530694982482,17.3514964873953,15.1056250069737,16.9219084642021,13.7047738161321,999,17.0926589260758,999,15.4506617699903,999,999,999,10.8314847074274,15.1504084001166,14.0900533828125,999,15.3483570567944,999,13.4446034739713,14.8549012405433,11.5450523408785,17.3496695162723,999,18.8260478715727,999,15.6922970473558,15.3094389128844,17.6007930963187,16.0649498221229,17.0310320135612,999,15.4365279540657,999,17.8904476885305,15.5514428255515,18.5980585727295,15.6415066472056,18.0242009396437,18.4308357824062,16.9429484978173,12.3539032841655,16.9192942388112,16.9173569623277,999,999,15.7907610081438,16.6014527240761,18.5899903619629,15.7025064564515,999,14.2645111427476,13.9885426572923,999,17.7149343968846,999,13.8235323313106,15.3890116898832,16.572357323084,999,14.1923550879025,14.5299380951494,999,15.7319012687131,15.997547038855,19.4505176529367,16.4910317298628,11.6916719555181,9.97802415355413,,
30,30,17.3976975630631,999,999,999,999,17.294396200952,17.3618726835999,16.2911136609824,999,999,999,999,13.5817594651919,999,999,14.5406580005595,16.7129957064127,999,16.7097515631951,16.8845988387695,17.2071411471399,999,20.1390024947101,17.8106764332549,999,15.5306449634889,16.2089598113399,16.0430183181491,999,18.3707422875945,16.8910194963896,999,14.6806119640188,999,999,999,14.7340240903699,14.354752442212,16.6815800366171,17.4356134905114,11.4938620906946,17.6538180781885,16.0025602744371,999,16.9578876416784,999,13.9381617798353,16.3950566778667,14.6080509163093,17.9059202865927,17.0970891049309,999,999,16.1010222423649,17.204645900125,999,15.855991414928,16.9045057761824,999,999,999,999,999,999,20.0056305233344,999,999,999,13.976128234894,17.4050238563189,17.8803277381581,999,15.9596618993871,999,14.089398966133,999,999,999,14.945334405833,15.4332706599804,16.5391002079977,18.583993189032,999,13.5631815467215,16.634686051828,999,999,17.2066441069928,15.9149320949757,999,999,999,999,18.5014645830299,15.3719056939312,15.0650290865471,,
31,31,17.1812012485789,18.5065798725185,999,999,999,18.8680894457385,23.3254013605781,15.8574751632303,16.6587411137629,999,999,999,13.162749426184,999,999,15.2031776491599,16.160592875921,999,14.409347278436,23.4226692444784,999,999,13.8253163692075,16.704701885122,999,16.7356300122797,14.9533860328916,16.7516378548884,999,18.3279218302792,16.8918518832812,15.9781491924986,13.5188973204657,18.3628859661275,999,999,16.1010312479388,14.5223034593202,15.4543596805108,999,10.8918878694753,16.3117081602261,16.7987304738894,999,16.0952200811002,19.3805107498484,13.6768941699787,15.0099201608256,12.4645651085674,18.9653040343329,17.2169228731628,999,999,15.9630960914008,16.3652619016232,999,15.7235663382561,16.9057397169985,999,17.7327895791559,999,999,999,999,26.2243651464373,999,999,18.5997870468258,13.6291628183545,17.7217381171826,999,999,17.5402135423145,13.5960133364584,14.3829250703458,17.1410373910173,17.2347082274046,17.8868986437882,14.8290869288548,15.6597150960456,999,17.4021090943447,999,14.1600640716977,16.3637267762895,15.8462526600176,999,15.9567361937502,14.0574993655087,999,15.1397915626559,16.3147208160087,999,999,14.8404853469868,12.8527942778161,,
32,32,15.1676970826829,18.5259073697344,999,999,999,999,19.6048503836577,17.12058390691,16.283335239038,19.1214021574601,16.1691933642806,15.7731108504699,14.1059648213977,999,17.5393654632108,12.8879278481073,15.0433991502745,17.6050591563837,13.2013516863632,26.5134614262362,13.9704425785327,20.0776401162885,13.7334508815985,15.8376528875023,13.7387046272975,13.8124524924129,999,15.2210665444026,14.1695443913252,999,15.9823165142878,13.5531569519137,13.6216639726924,999,18.390995032538,16.8704433473014,15.5857418452825,16.8704980379586,999,999,11.3421646519988,20.3192874042472,16.5511169546098,999,16.0590377418081,999,12.7315664642854,16.2183698650552,13.1951918631092,17.359045901894,17.197771195411,17.9524498845711,999,16.5384087510148,15.4580182040733,999,18.5702258508167,17.7122425505523,999,14.5300744426954,999,999,17.2022555483595,19.8208952518401,15.9486070574985,999,18.9219013696211,17.2018352870679,11.6629646040097,999,17.3593873747162,999,999,17.3165975288657,999,17.2215612212551,18.6616502952908,999,14.9500692645004,14.6513747133026,16.8095097294024,18.1606315515509,999,15.0083654277967,15.9203759277111,15.6417457303666,999,14.444362254291,14.815447249902,999,999,15.0811828486472,18.4248914456774,18.7822752464414,12.3827103403598,10.512343062334,,
33,33,15.8161234572804,999,999,999,999,17.8277154672194,999,15.9439063808884,16.4174630282421,17.4560427478338,999,999,14.7351547321267,999,999,13.3525301250072,15.5657621281825,999,13.3836223398667,999,15.3535552982416,18.0187803114459,13.8520410107082,999,999,16.7193662725725,14.7836275238882,15.7012057579204,15.1326551233156,999,16.3004373210261,18.5371314324767,15.437945209267,999,18.8895086548116,999,14.4092390036082,13.907992893549,15.6871563554148,15.0757811010625,9.99529155435836,15.9969037646679,14.7841469513054,999,17.6629098562398,18.2651550984912,13.7553783422636,14.4032103508102,11.5932142220399,18.1148048389993,17.238126610762,18.6921417411291,999,14.4399556660074,16.3408008212189,999,14.3826536478639,15.6939690579863,16.7138688091683,999,999,999,16.9912348806417,999,999,999,999,18.352433506132,13.657550340493,17.3597447998858,17.9868560698169,999,14.7726629382675,17.0090977201475,14.6860098255803,999,16.7514860200047,999,14.6921076919317,14.5350468348304,16.4719332513109,18.8798127564636,999,13.4854900758667,16.3256831221044,15.1726384732574,999,16.4359733322483,15.8338052496925,999,14.4762776403129,16.6325163442207,999,18.2381294501703,14.1152049658806,12.7575010175245,,
34,34,16.4134331346495,999,999,999,999,999,16.3517501935291,17.2523510150979,17.1733625489578,999,999,999,14.9123156874286,17.7683239284151,999,14.9647559017553,16.9534919036456,18.7325283697673,13.2917756856977,999,16.432762009142,999,14.4937456017778,17.463225000784,999,16.4057025524028,18.0947891999304,15.6650195675557,15.754918246089,18.6838976175976,17.1262445768916,999,14.1670338300182,999,20.2939548297374,17.0487911222125,14.3973278714837,999,16.8233630404688,17.4471005204245,10.814528257166,17.7021927401783,14.8909526285388,999,16.817061374489,26.6271310371894,12.9209173790905,13.7958894359131,11.9236555943042,18.954912141637,999,999,999,15.9284798765457,16.7156941238922,999,14.877068874198,19.2012432795184,17.9768172547946,18.893862910528,999,16.9363466379456,17.143982767682,18.7984879042938,17.8642783412119,22.5715651174515,19.8192985747928,23.912194304096,13.1397918213469,999,17.0646765501951,999,15.7884746031075,999,18.2177533064638,17.6303741967945,20.3522726723593,999,15.2905444291993,14.8713222216072,999,19.0607652457863,999,15.2107896226303,18.690267788964,999,999,16.6480855655239,14.2299471391295,999,14.6006173910345,17.4422472322216,999,18.8183678675776,13.9485281636951,12.5799221706781,,
35,35,16.7019869077423,999,999,999,999,18.9075798216616,17.5748630669638,999,19.0242043380082,999,999,999,15.9043058227416,17.9147203874903,999,14.4586363432842,15.9669514452528,999,14.9439121027222,999,14.6291187703584,999,17.7494171847608,16.8808963811154,999,17.1731414206679,999,16.1973032924646,999,18.4919205592779,17.659500116298,14.9462876797554,14.6490088336115,999,18.3027925406501,999,17.8382403626369,999,999,999,13.6936637621651,21.6808640021847,18.7125605960562,999,15.9474612083344,23.1861608604519,15.4134403751426,16.8489246624994,16.4083693816207,999,16.3137016907873,19.1324377725921,19.4524994352722,18.2617034244259,15.9152102974657,999,17.7475890622593,18.6386947511909,999,999,999,999,999,18.5913220524674,19.6779046394217,999,999,18.4265072831125,16.6927256545431,999,18.1062729182916,999,999,999,15.1209018381824,17.26859757978,999,999,17.39701824731,17.4649498475857,15.8281504446735,999,999,15.9055416732414,15.4988973223571,999,999,999,16.0168005037443,999,999,18.4622475060744,999,999,16.6677332927853,12.9249919294882,,
36,36,15.3281087580254,999,999,999,999,17.5541329974252,999,16.0379490743777,16.6293241058465,999,999,999,14.5653658582098,14.9172586403603,999,13.5368200370708,16.558358363849,17.7067791005767,13.875891137587,999,14.4419813879587,18.0529549998826,13.6618842622924,16.4623610502626,13.8105220771957,14.7969394730502,999,15.2050496232092,13.7534941793404,17.0831073684517,15.5932250389595,16.6603879820838,14.6175079761256,999,18.4765789815156,15.9624198924026,15.500851868078,999,999,999,11.3519673579803,18.8685270848904,14.5192617493924,999,16.3368955854368,999,12.8185374518291,13.8430094223088,11.6484843505455,18.9623356706538,999,999,18.6385310272011,17.3237143729698,17.6032393949409,999,18.2084291717135,16.3512056360559,18.9104061288183,14.1624137462359,999,18.2739666253011,21.309539750717,18.921765272033,16.8693924272487,999,18.7671611074827,17.5695427517779,12.9711938769491,999,16.5811849700875,18.6790070590693,17.0526433630557,16.5021561011697,16.9966791327427,17.62722900982,18.9554237002439,999,14.70175114857,13.8882345835429,999,999,999,15.0334336428619,17.0765445742531,17.1029252858843,999,14.0891265597664,16.9860160745516,999,14.9422992700686,16.0481827746043,999,17.2003065974446,12.9501814654671,11.3885231506478,,
37,37,16.3462273609237,999,999,999,999,18.1051201342116,999,999,16.6781952850636,999,999,999,14.075740411991,17.7440058275453,999,14.252812784303,16.0510472226058,17.4549005615588,13.6750621192553,999,15.5237067188317,999,14.6240584240555,24.5436802112969,999,16.2013231658393,16.3436274858005,16.6822731559063,999,17.585966190679,18.0218375296687,19.07040478562,14.3286006848558,999,18.4973994153965,16.7257413429334,15.3748035283239,13.5955615915428,15.4129807135718,15.5401996375721,11.2163759641775,17.0580724500053,16.3941260729287,999,16.696765365485,999,13.7352926886044,15.989140132751,12.8171978360935,999,15.575278864512,999,999,15.6233210218161,17.5427702514621,999,14.9299039139189,16.4877287753423,999,999,999,999,17.0529048023889,999,19.2431067806527,999,999,999,13.245657384121,16.6680760496629,999,999,999,16.8774370218318,14.9031606947311,18.2684510891586,18.6025785690936,17.8344974028522,14.6041531717976,15.7841872049596,999,18.3010284695512,999,14.177160550028,18.3147886229078,16.3129959141145,999,17.1358099475744,14.4999708225817,999,16.3122243299003,18.0430570847027,999,18.7903548871767,14.6974793610292,13.2322566582448,,
38,38,15.680221306428,999,999,999,999,27.5260735758667,999,16.964010008541,16.3989510164855,999,16.188927440613,18.2011696577569,13.9562187666797,999,999,14.0267358695678,16.5210086885463,23.605989860863,14.5786630407045,999,14.8691407505426,16.999509658775,14.535329118552,16.6248811319004,16.5370335185372,15.3305382715371,17.4339146441833,15.8976039227504,999,18.3348859174769,17.984506404819,14.8704117574079,14.7680535919329,999,999,999,15.6085632168869,999,999,999,11.6957782991189,999,16.0777423432841,999,16.339061612572,999,13.0865917095588,15.864149416038,12.0878777945041,19.2270294128531,999,999,999,16.8155412450852,15.3459375532946,16.792348854741,999,18.8817231507844,19.5302839932297,18.123271545038,999,999,999,999,19.427257089858,999,999,999,12.63923497693,999,999,999,999,17.3103485014906,999,17.1319752312383,18.2648894904138,999,14.0557295974389,15.565453483935,999,999,999,14.5893774956582,16.128751027277,16.7816938437917,999,15.0652384676443,15.542542693376,999,999,14.7795020811294,18.1283312504108,18.8608134326972,13.1417628419741,11.5256760150967,,
39,39,17.2949772874741,999,999,999,999,999,17.7072344425103,999,999,999,999,17.6861246814116,13.7968175444987,999,18.3233481410037,16.8751636798385,16.7113400161909,16.5437533885649,15.0830605752813,21.7615097636162,15.9034634979796,18.6372130293856,15.2025046101655,17.9421313573239,999,16.8888632023606,14.9475143898507,999,15.524720490256,16.8453415477743,16.5046042165855,15.1262997679005,999,999,18.189333236981,999,15.2219788290528,16.8195595075055,999,999,12.4718949615592,17.6800697142564,17.508149633839,999,16.505174791829,999,14.1687943199188,999,13.8937198820646,999,17.2418710589597,999,999,15.3653401077288,17.6141671715091,999,16.8596716011145,17.0488899086208,18.031581278029,999,999,999,16.8553097495651,19.2468187259506,999,999,999,18.6173311697192,13.9375301806517,999,999,999,17.7081608257277,17.3111150216545,999,18.4615996568288,999,999,15.0107318644481,16.8091456213765,999,19.3259794875285,999,18.5430148682639,16.5804447577955,999,999,999,15.8306981976467,999,999,17.1319021580393,999,19.8329748798841,15.7718708898645,12.2001576171778,,
40,40,15.3570036629546,18.8997064330824,999,999,999,19.0155801643186,24.3860106292548,16.0909073974592,17.7025861359313,999,999,999,14.4222462253996,999,999,15.3397193905613,15.5310930514562,999,16.1490034481617,24.2502670136244,15.6562912768788,999,14.0674697393459,17.9060294171447,16.4736514756026,17.965585847861,14.5484675645156,16.7596087298559,15.6557809273023,17.6261497686293,17.0702263657716,999,14.6847478336843,999,999,999,15.3832018662423,13.5166605059127,16.1429526343651,14.7673110976264,10.7554383449082,16.3768398237927,15.2025885452603,999,16.6028447621707,999,13.8925099697315,15.7467612707251,12.5844538497966,18.697129349009,17.4296039998718,999,999,15.9293054196098,16.4480277517625,999,14.8487001622361,16.0870378321614,17.8175556723681,17.3798794928964,999,999,17.1143621168423,999,999,999,19.1563591474067,18.60217312124,13.6058894896489,15.3722510508408,18.0532335666862,999,16.3485222365427,999,15.3097841797056,999,999,17.4543458899224,14.5987710176333,15.1124736530428,16.6216809339912,999,999,13.837560231097,16.949127085299,17.9258602262947,999,15.9273583049829,15.2659369382442,17.6124847732301,15.2375848875413,16.4352554609947,999,19.889485232553,15.5515394533108,13.2109427343226,,
41,41,16.1877195791021,999,999,999,999,999,999,999,18.5747828382963,999,999,18.4890153634916,14.7775211156665,16.6496033712747,999,14.1314863069483,15.4938042802954,18.4331938159379,14.0584361455316,21.3628618178778,15.3861439985348,999,16.3972450740551,15.5389392674081,999,21.7274311142567,17.2433824769466,15.3038331884337,999,18.3592092107717,16.3183390360213,13.7674440508644,14.4983803650232,999,18.1025489428326,999,17.6144268270479,999,999,999,10.9347598795657,17.4764986076871,15.9026263981519,999,17.4466832730961,25.1218906050539,13.9853984612529,999,12.6392008121413,999,999,999,999,17.056810966336,16.0514768934862,999,15.8069574769606,16.3067274328972,999,999,999,17.8136337220591,16.7937714610151,999,17.3597545947055,999,19.6014080628102,18.2074099051946,13.4384207457677,17.3537730510669,999,999,16.8250123664845,12.9191081097383,999,999,17.6603919856802,999,15.2354411714772,14.5593875250555,999,18.5174088735264,999,16.240575105963,15.4250537903814,16.7871461106836,999,17.2736807777496,14.3868413363981,999,999,15.6719082125873,999,19.5178555968103,15.2348671356876,11.5284681209714,,
42,42,16.4172351405991,999,999,999,999,17.3736242742544,17.4056406828687,18.4484632996395,16.8993785041491,19.1828292637288,999,999,15.6152268731606,999,999,15.8088133876487,16.1504357739774,18.3691666320012,16.6218669214924,999,14.4559547046976,17.3817664816145,14.1227353754995,16.0760420016483,16.7971527450144,14.8206544782523,16.2197089143618,16.955654679368,15.8678633193896,17.3711867043729,15.3831875596225,16.7896043722909,16.2798710847584,999,18.0585608174337,999,14.8242447422317,999,999,999,11.950291528883,17.0460468889819,13.9793202351632,999,17.3602548189917,999,13.3705150337406,14.7945671513909,12.7451210476721,18.8217687241066,17.2247599098681,999,18.1009229823775,16.591974087878,15.7913932573544,999,17.0565103457858,999,999,15.1101104613513,999,999,15.7862700578185,999,17.4099710599106,999,19.5800534290995,18.1434886888847,14.1762474753818,17.4302766948904,999,17.4300335827516,999,17.7784394132121,17.0275774379044,999,17.4661153945356,999,14.5603380306363,13.9765192612186,999,18.7908732487404,999,16.4567119985455,15.026788065042,19.2309242273655,999,15.5033910343587,14.9874548309302,999,16.877759475536,15.8588069746297,999,18.6417506522616,13.0264240911447,11.0726742962367,,
